user_id,anime_id,rating,watching_status,watched_episodes
157,39491,0,6,0
157,21339,0,6,0
157,37440,0,6,0
157,37441,0,6,0
157,37442,0,6,0
157,42364,0,6,0
157,41372,0,6,0
157,339,0,6,0
157,38659,0,6,0
157,24133,0,6,0
157,40356,0,6,0
157,40357,0,6,0
157,41487,0,6,0
157,885,0,6,0
157,41488,0,6,0
157,37987,0,6,0
157,861,0,6,0
157,39617,0,6,0
157,1195,0,6,0
157,14075,0,6,0
157,40174,0,6,0
158,40550,5,1,2
158,22043,8,1,31
158,40358,6,1,8
158,41783,6,1,2
158,40839,7,1,2
158,40879,9,1,8
158,32182,0,1,6
158,41619,7,1,1
158,40958,6,1,2
158,12291,7,2,12
158,102,10,2,26
158,22199,8,2,24
158,32828,9,2,12
158,22147,7,2,13
158,31771,10,2,12
158,15085,6,2,12
158,6547,9,2,13
158,31080,7,2,12
158,9989,10,2,11
158,11111,8,2,12
158,30205,7,2,12
158,6164,7,2,11
158,12967,8,2,12
158,37171,4,2,12
158,66,6,2,26
158,6347,6,2,13
158,7674,8,2,25
158,10030,7,2,25
158,12365,8,2,25
158,22789,10,2,12
158,1214,8,2,10
158,20787,6,2,13
158,12079,6,2,1
158,11285,7,2,8
158,34618,7,2,12
158,11633,6,2,10
158,40060,7,2,12
158,21405,8,2,12
158,38186,8,2,13
158,40004,8,2,13
158,42519,8,2,1
158,39819,8,2,2
158,32866,8,2,12
158,1689,7,2,3
158,28999,8,2,13
158,59,9,2,26
158,6645,8,2,12
158,14741,6,2,12
158,15037,5,2,4
158,20031,7,2,12
158,31636,7,2,12
158,26349,6,2,13
158,29067,8,2,13
158,11843,8,2,12
158,35849,5,2,24
158,15583,8,2,12
158,1535,9,2,37
158,28223,8,2,12
158,40056,6,2,12
158,33988,7,2,12
158,24031,7,2,12
158,6746,7,2,24
158,4789,8,2,12
158,2924,10,2,12
158,226,7,2,13
158,32901,6,2,12
158,6702,7,2,175
158,31376,10,2,12
158,34427,8,2,12
158,33222,8,2,12
158,121,10,2,51
158,5114,10,2,64
158,22189,9,2,12
158,35222,7,2,12
158,23289,7,2,12
158,14131,10,2,12
158,14811,8,2,12
158,21273,8,2,12
158,17895,8,2,24
158,16,10,2,24
158,1142,10,2,12
158,16528,7,2,1
158,32648,7,2,12
158,35983,5,2,12
158,37141,7,2,13
158,38476,8,2,12
158,11617,6,2,12
158,8074,7,2,12
158,934,8,2,26
158,22835,6,2,13
158,28825,7,2,12
158,33948,10,2,12
158,37614,7,2,12
158,8426,8,2,11
158,31499,8,2,13
158,33209,8,2,14
158,12189,8,2,22
158,488,6,2,12
158,20457,8,2,10
158,36906,6,2,11
158,10357,6,2,12
158,15617,6,2,6
158,23121,8,2,13
158,38295,7,2,12
158,38619,6,2,12
158,5680,8,2,13
158,9617,10,2,1
158,7791,10,2,26
158,9734,8,2,1
158,9203,6,2,9
158,6862,8,2,1
158,7017,7,2,7
158,37999,8,2,12
158,40591,10,2,12
158,7054,9,2,26
158,40716,10,2,12
158,21511,8,2,12
158,18679,7,2,24
158,38000,10,2,26
158,6045,9,2,25
158,9656,7,2,12
158,5042,5,2,12
158,7593,5,2,12
158,33206,9,2,13
158,34934,5,2,12
158,34984,7,2,12
158,39388,4,2,12
158,13367,1,2,12
158,30831,7,2,10
158,32937,7,2,10
158,35241,10,2,12
158,8841,5,2,12
158,16782,7,2,1
158,15379,8,2,12
158,37587,4,2,12
158,16353,8,2,13
158,2034,10,2,24
158,1887,5,2,24
158,9756,7,2,12
158,21863,6,2,12
158,330,8,2,13
158,20541,0,2,12
158,10620,7,2,26
158,457,9,2,26
158,877,10,2,47
158,20,7,2,220
158,1210,10,2,24
158,10165,8,2,26
158,18897,5,2,20
158,19815,8,2,12
158,17549,7,2,12
158,18095,3,2,12
158,31621,7,2,12
158,32729,9,2,13
158,28297,9,2,24
158,24211,8,2,13
158,32013,7,2,12
158,853,7,2,26
158,11179,8,2,12
158,12673,7,2,1
158,27775,7,2,13
158,39292,6,2,13
158,13601,8,2,22
158,23281,10,2,11
158,21339,8,2,1
158,19315,2,2,12
158,31240,8,2,25
158,45,9,2,94
158,33255,8,2,120
158,34612,8,2,24
158,38249,0,2,1
158,12531,9,2,12
158,32542,5,2,12
158,5671,7,2,25
158,31564,8,2,12
158,22273,7,2,12
158,24037,6,2,12
158,38787,8,2,12
158,23273,9,2,22
158,16498,7,2,25
158,25777,6,2,12
158,28171,8,2,24
158,31327,7,2,2
158,32282,8,2,13
158,34480,7,2,2
158,35788,7,2,12
158,36962,7,2,1
158,36949,7,2,12
158,39940,8,2,12
158,35540,9,2,12
158,20555,7,2,12
158,14289,9,2,13
158,36817,5,2,12
158,849,8,2,14
158,4382,8,2,14
158,11757,6,2,25
158,2001,7,2,27
158,22319,8,2,12
158,27899,3,2,12
158,14227,9,2,13
158,41389,8,2,12
158,4224,10,2,25
158,34822,7,2,12
158,34902,7,2,12
158,36653,7,2,13
158,39324,8,2,12
158,32924,7,2,12
158,10162,10,2,11
158,11113,10,2,4
158,41226,8,2,12
158,33352,10,2,13
158,30355,7,2,13
158,32899,7,2,12
158,18245,4,2,13
158,6956,6,2,13
158,25879,7,2,13
158,10521,7,2,13
158,35968,6,2,11
158,33094,9,2,13
158,14813,6,2,13
158,39710,6,2,12
158,41660,4,2,6
158,4591,7,2,20
158,34798,7,2,12
158,10495,5,2,12
158,15911,6,2,12
158,17681,8,2,13
158,37976,8,2,12
158,40074,1,4,5
158,36945,2,4,2
158,38101,0,6,0
158,1485,0,6,0
158,21995,0,6,0
158,40677,0,6,0
158,9736,0,6,0
158,38328,0,6,0
158,23037,0,6,0
158,33573,0,6,0
158,39195,0,6,0
158,39221,0,6,0
158,31043,0,6,0
158,10719,0,6,0
158,41468,0,6,0
158,37435,0,6,0
158,34382,0,6,0
158,2167,0,6,0
158,62,0,6,0
158,38544,0,6,0
158,39792,0,6,0
158,37600,0,6,0
158,32607,0,6,0
158,24855,0,6,0
158,33808,0,6,0
158,39533,0,6,0
158,8425,0,6,0
158,20689,0,6,0
158,6574,0,6,0
158,38254,0,6,0
158,41694,0,6,0
158,39586,0,6,0
158,39468,0,6,0
158,42897,0,6,0
158,38276,0,6,0
158,39049,0,6,0
158,40787,0,6,0
158,35639,0,6,0
158,14713,0,6,0
158,41930,0,6,0
158,10568,0,6,0
158,39198,0,6,0
158,35860,0,6,0
158,145,0,6,0
158,40456,0,6,0
158,2927,0,6,0
158,5678,0,6,0
158,2403,0,6,0
158,11887,0,6,0
158,3358,0,6,0
158,33489,0,6,0
158,158,0,6,0
158,5030,0,6,0
158,21603,0,6,0
158,38778,0,6,0
158,38098,0,6,0
158,31442,0,6,0
158,38397,0,6,0
158,40738,0,6,0
158,1698,0,6,0
158,39609,0,6,0
158,470,0,6,0
158,9587,0,6,0
158,12355,0,6,0
158,35484,0,6,0
158,42670,0,6,0
158,37440,0,6,0
158,37441,0,6,0
158,37442,0,6,0
158,38529,0,6,0
158,38992,0,6,0
158,32951,0,6,0
158,2993,0,6,0
158,23277,0,6,0
158,11499,0,6,0
158,37450,0,6,0
158,8675,0,6,0
158,8557,0,6,0
158,40902,0,6,0
158,39575,0,6,0
158,38251,0,6,0
158,2135,0,6,0
158,39456,0,6,0
158,9253,0,6,0
158,36943,0,6,0
158,40320,0,6,0
158,16011,0,6,0
158,42962,0,6,0
158,37993,0,6,0
158,861,0,6,0
158,38474,0,6,0
160,6682,8,2,12
160,7739,9,2,1
160,9624,6,2,12
160,9776,6,2,12
160,10737,6,2,11
160,12291,6,2,12
160,1292,7,2,5
160,13709,7,2,1
160,4970,7,2,1
160,3680,5,2,2
160,6443,6,2,3
160,230,7,2,27
160,6987,5,2,1
160,8577,5,2,2
160,5112,6,2,12
160,6287,8,2,1
160,47,9,2,1
160,6547,6,2,13
160,11111,3,2,12
160,11701,9,2,1
160,9919,8,2,25
160,11737,9,2,1
160,11266,7,2,1
160,15133,5,2,3
160,54,7,2,1
160,4657,8,2,26
160,13863,6,2,1
160,12581,10,2,1
160,4999,8,2,12
160,8475,7,2,1
160,5342,8,2,13
160,7817,5,2,12
160,2251,9,2,13
160,3901,9,2,3
160,9471,8,2,2
160,22789,10,2,12
160,1589,8,2,11
160,579,7,2,15
160,20543,7,2,1
160,10218,8,2,1
160,12113,8,2,1
160,12115,8,2,1
160,889,9,2,12
160,1519,9,2,12
160,11285,7,2,8
160,6920,6,2,12
160,22547,9,2,13
160,11633,9,2,10
160,18441,9,2,1
160,4522,6,2,1
160,6772,8,2,1
160,8514,8,2,1
160,9252,8,2,1
160,9465,8,2,1
160,9724,8,2,1
160,10092,8,2,1
160,13169,7,2,1
160,5356,8,2,13
160,17269,10,2,1
160,4975,7,2,12
160,6645,6,2,12
160,1818,9,2,26
160,841,7,2,16
160,10801,5,2,7
160,1,8,2,26
160,17397,8,2,12
160,1482,10,2,103
160,1819,6,2,1
160,11843,10,2,12
160,10177,5,2,12
160,6880,4,2,12
160,14353,7,2,1
160,5177,7,2,2
160,1726,7,2,12
160,552,7,2,54
160,1313,7,2,50
160,2397,7,2,0
160,1132,7,2,50
160,859,7,2,48
160,874,7,2,51
160,3033,6,2,1
160,2123,7,2,1
160,10444,7,2,24
160,31339,8,2,12
160,226,5,2,13
160,2952,5,2,1
160,227,6,2,6
160,5114,10,2,64
160,4725,8,2,12
160,1571,7,2,25
160,10258,5,2,2
160,11769,6,2,12
160,242,7,2,13
160,268,8,2,6
160,245,9,2,43
160,133,7,2,12
160,1706,7,2,13
160,411,8,2,26
160,267,8,2,26
160,134,8,2,13
160,10417,5,2,1
160,270,8,2,13
160,6904,9,2,1
160,3027,9,2,1
160,581,9,2,2
160,578,6,2,1
160,431,7,2,1
160,136,10,2,62
160,4550,10,2,13
160,257,6,2,13
160,185,7,2,26
160,468,8,2,1
160,1057,8,2,16
160,16317,7,2,12
160,18149,7,2,1
160,12413,8,2,12
160,617,8,2,1
160,618,8,2,13
160,15391,6,2,1
160,7561,6,2,12
160,18375,6,2,1
160,16009,8,2,12
160,2593,10,2,1
160,3782,10,2,1
160,3783,10,2,1
160,4280,10,2,1
160,4282,10,2,1
160,5204,10,2,1
160,5205,10,2,1
160,6954,10,2,1
160,6624,10,2,1
160,10191,7,2,6
160,1691,6,2,24
160,1777,6,2,1
160,606,7,2,13
160,6205,6,2,12
160,11079,5,2,13
160,2960,5,2,2
160,486,8,2,13
160,2175,8,2,1
160,1379,8,2,1
160,7593,7,2,12
160,16782,9,2,1
160,43,10,2,1
160,2797,7,2,3
160,433,7,2,1
160,20889,6,2,1
160,5079,8,2,23
160,6587,8,2,1
160,6794,7,2,1
160,5039,7,2,12
160,4903,8,2,13
160,11917,8,2,2
160,1483,8,2,24
160,1910,8,2,15
160,330,8,2,13
160,21427,7,2,13
160,7627,8,2,13
160,9510,7,2,8
160,15315,7,2,10
160,164,8,2,1
160,10671,6,2,13
160,11615,6,2,13
160,4879,7,2,13
160,6736,7,2,1
160,323,5,2,13
160,457,9,2,26
160,21939,9,2,10
160,24701,9,2,10
160,23755,7,2,24
160,30347,7,2,2
160,20,9,2,220
160,19653,6,2,1
160,619,7,2,1
160,20507,9,2,12
160,30503,7,2,13
160,7592,8,2,24
160,10049,8,2,24
160,6512,7,2,12
160,1212,9,2,26
160,30276,8,2,12
160,8487,8,2,1
160,107,8,2,13
160,108,8,2,3
160,11179,5,2,12
160,161,8,2,24
160,5682,3,2,26
160,9981,7,2,25
160,20159,8,2,4
160,13391,7,2,1
160,11491,7,2,13
160,13377,10,2,13
160,6675,8,2,1
160,401,8,2,2
160,14347,7,2,1
160,114,9,2,26
160,561,7,2,25
160,166,9,2,26
160,205,9,2,26
160,419,8,2,26
160,5940,6,2,12
160,12907,7,2,3
160,5355,8,2,12
160,355,7,2,24
160,154,8,2,64
160,13141,6,2,26
160,1559,10,2,50
160,1357,7,2,3
160,21843,8,2,12
160,8337,7,2,1
160,10796,6,2,6
160,1816,6,2,78
160,8248,6,2,1
160,10406,10,2,1
160,9253,8,2,24
160,10863,8,2,1
160,2418,8,2,1
160,25,10,2,24
160,16728,8,2,1
160,6758,8,2,27
160,2001,10,2,27
160,10622,9,2,1
160,4705,9,2,8
160,9000,7,2,1
160,22319,8,2,12
160,6,9,2,26
160,27,9,2,24
160,2470,7,2,1
160,6276,7,2,1
160,12317,8,2,10
160,732,7,2,1
160,1341,6,2,1
160,1343,7,2,1
160,1342,7,2,1
160,6425,7,2,16
160,19383,7,2,13
160,22537,7,2,13
160,7762,6,2,4
160,10216,7,2,13
160,1484,6,2,2
160,481,7,2,224
160,14693,7,2,13
160,11837,9,2,13
160,2404,8,2,11
160,3354,8,2,2
160,16498,1,4,10
162,5114,9,1,3
162,28977,9,1,21
162,7791,9,1,3
162,36407,7,1,3
162,34134,9,1,12
162,1292,7,2,5
162,30614,9,2,2
162,6547,9,2,13
162,9989,10,2,11
162,36882,8,2,13
162,35028,8,2,2
162,5081,8,2,15
162,24641,10,2,1
162,1639,2,2,1
162,28755,9,2,1
162,9539,8,2,65
162,21925,9,2,2
162,3537,8,2,2
162,1575,9,2,25
162,2904,10,2,25
162,15037,7,2,4
162,31636,8,2,12
162,35849,9,2,24
162,2748,10,2,65
162,6880,8,2,12
162,6033,10,2,97
162,22777,10,2,61
162,901,10,2,1
162,28121,9,2,13
162,32887,6,2,12
162,37347,9,2,12
162,37348,9,2,1
162,32801,9,2,1
162,226,10,2,13
162,790,10,2,23
162,34639,9,2,1
162,10779,9,2,6
162,317,10,2,1
162,408,10,2,1
162,5178,7,2,1
162,18507,8,2,12
162,2238,8,2,3
162,14131,8,2,12
162,37349,8,2,12
162,39576,8,2,1
162,5060,10,2,52
162,7337,8,2,1
162,8479,10,2,48
162,15195,10,2,20
162,11617,9,2,12
162,24703,9,2,12
162,15451,9,2,12
162,8074,10,2,12
162,37210,9,2,12
162,33012,9,2,12
162,34638,9,2,4
162,4698,10,2,2
162,5680,9,2,13
162,37999,8,2,12
162,7411,9,2,3
162,32281,10,2,1
162,28851,10,2,1
162,30831,9,2,10
162,32937,9,2,10
162,31995,9,2,1
162,32267,9,2,1
162,13221,0,2,2
162,21105,9,2,10
162,23441,9,2,1
162,35062,10,2,24
162,29575,9,2,4
162,31845,8,2,12
162,10110,8,2,13
162,6685,8,2,3
162,10620,9,2,26
162,30307,9,2,12
162,23755,9,2,24
162,34577,9,2,24
162,39701,7,2,24
162,31722,8,2,4
162,20,9,2,220
162,1735,10,2,500
162,2472,10,2,1
162,13667,10,2,1
162,30,9,2,26
162,32,8,2,1
162,36038,9,2,10
162,36043,9,2,1
162,18897,9,2,20
162,27787,8,2,12
162,19815,9,2,12
162,30276,10,2,12
162,31704,9,2,1
162,6893,9,2,2
162,9308,9,2,2
162,10380,9,2,1
162,11879,9,2,2
162,21097,10,2,3
162,29803,9,2,13
162,35073,9,2,13
162,528,9,2,1
162,1117,9,2,1
162,1120,9,2,1
162,1121,10,2,1
162,2847,8,2,1
162,4026,10,2,1
162,10740,9,2,1
162,16680,9,2,1
162,25805,9,2,1
162,23301,7,2,4
162,1709,8,2,1
162,20159,9,2,4
162,30240,9,2,12
162,25345,10,2,4
162,31240,9,2,25
162,39587,8,2,13
162,30015,9,2,13
162,3918,9,2,3
162,32951,9,2,12
162,3171,9,2,2
162,34491,9,2,1
162,35994,9,2,12
162,37450,8,2,13
162,199,10,2,1
162,34388,8,2,3
162,38659,8,2,12
162,16498,10,2,25
162,25777,9,2,12
162,35760,7,2,12
162,28171,9,2,24
162,32587,9,2,4
162,6891,9,2,2
162,9253,9,2,24
162,30484,8,2,23
162,35726,9,2,1
162,11757,10,2,25
162,36474,9,2,24
162,39597,8,2,12
162,34795,9,2,2
162,35790,9,2,25
162,174,9,2,24
162,23047,9,2,2
162,37430,9,2,24
162,16870,9,2,1
162,22319,9,2,12
162,27899,9,2,12
162,4224,9,2,25
162,32355,8,2,6
162,33505,8,2,2
162,14813,9,2,13
162,23847,9,2,13
162,34963,7,2,1
162,550,9,2,27
162,481,10,2,224
162,28771,9,2,1
162,1894,9,2,1
162,32995,9,2,12
162,37976,9,2,12
162,6702,9,3,3
162,9982,10,3,0
162,33,8,3,5
162,11771,8,3,1
162,2034,9,3,1
162,3588,8,3,1
162,269,7,4,11
162,13145,8,4,16
162,10800,8,4,9
162,1535,9,4,13
162,8086,7,4,11
162,225,4,4,6
162,30694,6,4,40
162,121,9,4,5
162,268,9,4,3
162,1775,0,4,0
162,21809,8,4,11
162,6045,9,4,3
162,9756,0,4,0
162,21,7,4,3
162,28297,8,4,15
162,1254,6,4,1
162,23273,6,4,6
162,3972,5,4,20
162,21639,7,4,102
162,10015,4,4,9
162,482,7,4,145
162,22199,8,6,19
162,11111,0,6,0
162,31043,0,6,0
162,34437,0,6,0
162,6746,0,6,0
162,2775,0,6,0
162,42625,0,6,0
162,4898,0,6,0
162,20541,0,6,0
162,37208,0,6,0
162,37675,0,6,0
162,6500,0,6,0
162,3457,0,6,0
163,34572,7,1,0
163,269,0,1,120
163,34618,0,1,0
163,34566,9,1,21
163,40852,0,1,0
163,37347,0,1,0
163,38671,0,1,0
163,37958,0,1,0
163,35222,0,1,0
163,40776,10,1,0
163,37141,8,1,0
163,42897,0,1,0
163,14719,0,1,0
163,36548,0,1,0
163,36522,0,1,0
163,36902,0,1,0
163,35062,8,1,24
163,2148,0,1,0
163,40028,10,1,0
163,38480,0,1,0
163,41132,0,1,0
163,37521,0,1,0
163,40911,0,1,0
163,32998,10,2,12
163,33337,10,2,12
163,30123,6,2,12
163,31173,7,2,12
163,11111,0,2,12
163,11701,0,2,1
163,21995,8,2,12
163,9919,8,2,25
163,30205,7,2,12
163,40128,7,2,12
163,28805,10,2,1
163,34636,9,2,24
163,14751,8,2,26
163,31733,9,2,13
163,31043,9,2,12
163,1639,4,2,1
163,28999,8,2,13
163,38990,6,2,10
163,14741,0,2,12
163,1575,10,2,25
163,2904,10,2,25
163,10029,10,2,1
163,13807,0,2,1
163,15037,0,2,4
163,37597,9,2,13
163,6880,7,2,12
163,1535,10,2,37
163,2994,0,2,2
163,38145,7,2,12
163,30346,10,2,1
163,38691,8,2,24
163,28121,0,2,13
163,32887,7,2,12
163,6746,9,2,24
163,23199,8,2,12
163,30191,9,2,1
163,27831,8,2,12
163,18507,8,2,12
163,22265,7,2,13
163,26213,8,2,1
163,33222,8,2,12
163,41120,7,2,11
163,32696,7,2,13
163,2890,10,2,1
163,25183,8,2,12
163,23289,0,2,12
163,39533,0,2,11
163,20583,10,2,25
163,29755,0,2,1
163,30364,0,2,1
163,35110,0,2,1
163,35111,0,2,1
163,28891,9,2,25
163,32935,10,2,10
163,40262,10,2,2
163,38883,10,2,13
163,35806,9,2,1
163,16528,8,2,1
163,30895,7,2,12
163,27989,8,2,13
163,31988,8,2,13
163,35678,0,2,1
163,31665,0,2,1
163,33654,9,2,12
163,8768,9,2,1
163,9760,8,2,1
163,10408,10,2,1
163,431,10,2,1
163,36220,8,2,6
163,31405,9,2,12
163,3092,9,2,12
163,4814,9,2,12
163,25649,10,2,12
163,35076,7,2,12
163,5680,0,2,13
163,7791,0,2,26
163,37999,0,2,12
163,40591,0,2,12
163,7054,10,2,26
163,21563,7,2,12
163,14713,10,2,13
163,30709,10,2,4
163,33323,9,2,1
163,25681,10,2,12
163,7711,10,2,1
163,572,10,2,1
163,16662,10,2,1
163,32281,10,2,1
163,22535,10,2,24
163,28851,10,2,1
163,34934,7,2,12
163,8634,8,2,2
163,30831,9,2,10
163,32937,9,2,10
163,34626,9,2,1
163,32380,8,2,1
163,16782,9,2,1
163,416,10,2,1
163,11771,9,2,25
163,16894,9,2,25
163,22673,10,2,9
163,24415,9,2,25
163,15487,10,2,9
163,19669,8,2,1
163,22125,8,2,1
163,17259,8,2,1
163,16916,10,2,1
163,4898,9,2,24
163,6707,8,2,12
163,31812,10,2,1
163,22145,8,2,10
163,23317,10,2,2
163,41466,4,2,9
163,37458,7,2,12
163,33605,7,2,20
163,35677,0,2,1
163,21105,7,2,10
163,512,10,2,1
163,1972,8,2,26
163,585,10,2,1
163,10620,7,2,26
163,36936,8,2,1
163,164,10,2,1
163,20,9,2,220
163,1735,9,2,500
163,597,10,2,1
163,36038,8,2,10
163,36043,8,2,1
163,31414,8,2,24
163,19815,8,2,12
163,33674,0,2,1
163,10161,7,2,11
163,1698,10,2,23
163,4477,9,2,11
163,20507,9,2,12
163,30503,8,2,13
163,21557,9,2,1
163,30276,10,2,12
163,34134,8,2,12
163,31143,6,2,13
163,12355,10,2,1
163,23673,7,2,12
163,28299,7,2,1
163,32729,10,2,13
163,24211,7,2,13
163,38555,7,2,12
163,853,7,2,26
163,26243,8,2,12
163,28927,7,2,12
163,2611,7,2,2
163,36652,0,2,12
163,37975,0,2,12
163,33926,8,2,12
163,37078,0,2,3
163,40080,0,2,1
163,30015,9,2,13
163,32542,7,2,12
163,34839,6,2,12
163,37450,8,2,13
163,9926,9,2,12
163,11123,9,2,12
163,8063,9,2,2
163,199,10,2,1
163,741,7,2,1
163,34240,10,2,1
163,23273,10,2,22
163,28069,9,2,1
163,7724,8,2,22
163,16498,10,2,25
163,25777,10,2,12
163,35760,10,2,12
163,38524,10,2,10
163,25781,9,2,2
163,7110,5,2,1
163,35839,9,2,13
163,9253,10,2,24
163,30484,10,2,23
163,11577,10,2,1
163,10863,10,2,1
163,33036,10,2,1
163,14289,8,2,13
163,31680,8,2,10
163,33417,8,2,10
163,11757,8,2,25
163,21881,6,2,24
163,31765,8,2,1
163,513,10,2,1
163,16870,0,2,1
163,2236,9,2,1
163,22319,8,2,12
163,27899,8,2,12
163,30458,9,2,1
163,31297,10,2,1
163,36511,7,2,12
163,14227,8,2,13
163,523,10,2,1
163,4224,8,2,25
163,543,9,2,1
163,33352,9,2,13
163,32899,10,2,12
163,35968,10,2,11
163,37585,10,2,2
163,32995,10,2,12
163,35382,10,2,1
163,31245,9,2,1
163,39710,0,3,0
163,31646,0,4,0
163,32828,0,4,3
163,33506,0,4,1
163,6347,6,4,0
163,31904,5,4,0
163,18671,6,4,6
163,32494,0,4,5
163,29589,6,4,16
163,36704,5,4,0
163,31109,6,4,5
163,38161,4,4,0
163,33487,0,4,1
163,30016,0,4,2
163,34392,5,4,0
163,36492,7,4,1
163,33433,6,4,0
163,35589,0,4,0
163,33023,0,4,0
163,32615,0,4,1
163,40679,0,6,0
163,38101,0,6,0
163,35746,0,6,0
163,44511,0,6,0
163,34437,0,6,0
163,32271,0,6,0
163,33845,0,6,0
163,41025,0,6,0
163,40421,0,6,0
163,33783,0,6,0
163,41694,0,6,0
163,39586,0,6,0
163,34337,0,6,0
163,34542,0,6,0
163,38472,0,6,0
163,34933,0,6,0
163,39582,0,6,0
163,35566,0,6,0
163,41103,0,6,0
163,38040,0,6,0
163,31658,0,6,0
163,32949,0,6,0
163,24135,0,6,0
163,32962,0,6,0
163,2594,0,6,0
163,34393,0,6,0
163,44387,0,6,0
163,38329,0,6,0
163,20815,0,6,0
163,37396,0,6,0
163,37569,0,6,0
163,33013,0,6,0
163,36474,0,6,0
163,12445,0,6,0
163,37616,0,6,0
163,37799,0,6,0
163,37987,0,6,0
163,38349,0,6,0
163,35500,0,6,0
163,43325,0,6,0
164,387,0,1,1
164,50,8,2,24
164,101,7,2,13
164,4744,8,2,12
164,591,6,2,12
164,886,6,2,12
164,11433,7,2,12
164,54,8,2,1
164,66,8,2,26
164,109,6,2,24
164,1498,7,2,12
164,889,8,2,12
164,1519,8,2,12
164,357,8,2,4
164,1536,7,2,26
164,1689,10,2,3
164,59,9,2,26
164,60,7,2,24
164,1575,9,2,25
164,2904,9,2,25
164,62,8,2,26
164,291,8,2,26
164,61,7,2,26
164,63,7,2,12
164,2164,8,2,26
164,3230,7,2,12
164,2924,10,2,12
164,226,10,2,13
164,1250,7,2,26
164,356,9,2,24
164,317,7,2,1
164,71,8,2,24
164,73,8,2,13
164,72,7,2,11
164,240,8,2,12
164,241,7,2,11
164,487,7,2,13
164,2494,7,2,12
164,133,6,2,12
164,881,6,2,1
164,651,4,2,1
164,297,7,2,12
164,411,7,2,26
164,267,7,2,26
164,3299,7,2,12
164,16,9,2,24
164,379,8,2,26
164,934,7,2,26
164,256,9,2,1
164,431,9,2,1
164,248,6,2,12
164,257,5,2,13
164,940,8,2,26
164,358,6,2,6
164,489,8,2,12
164,990,7,2,13
164,3958,9,2,13
164,143,8,2,12
164,1530,8,2,24
164,145,8,2,26
164,667,9,2,12
164,1691,7,2,24
164,274,7,2,24
164,147,7,2,14
164,1067,7,2,12
164,146,6,2,12
164,412,6,2,12
164,554,7,2,24
164,555,5,2,12
164,557,7,2,4
164,556,4,2,3
164,433,8,2,1
164,670,6,2,12
164,1097,6,2,13
164,189,8,2,24
164,190,8,2,3
164,191,7,2,1
164,192,8,2,1
164,193,7,2,24
164,276,7,2,12
164,277,7,2,14
164,157,9,2,26
164,76,8,2,13
164,98,9,2,26
164,99,8,2,26
164,1609,8,2,4
164,888,5,2,12
164,330,7,2,13
164,96,7,2,49
164,2581,9,2,25
164,93,8,2,50
164,90,9,2,49
164,457,9,2,26
164,2926,7,2,13
164,1722,7,2,26
164,30,6,2,26
164,31,6,2,1
164,32,6,2,1
164,1210,8,2,24
164,1698,9,2,23
164,195,8,2,12
164,443,8,2,1
164,196,8,2,12
164,2966,9,2,13
164,1569,8,2,12
164,1943,8,2,1
164,1807,6,2,12
164,208,10,2,3
164,209,9,2,26
164,710,9,2,9
164,64,8,2,12
164,529,6,2,13
164,609,6,2,2
164,13759,7,2,24
164,24,7,2,26
164,400,8,2,26
164,1827,9,2,26
164,199,9,2,1
164,355,9,2,24
164,2787,9,2,24
164,1815,7,2,1
164,1559,8,2,50
164,789,0,2,6
164,79,8,2,24
164,836,2,2,26
164,1480,5,2,1
164,1965,9,2,13
164,1602,7,2,13
164,478,6,2,26
164,341,5,2,25
164,390,7,2,26
164,849,10,2,14
164,11757,9,2,25
164,2001,8,2,27
164,2236,9,2,1
164,1218,6,2,13
164,1002,10,2,6
164,949,8,2,6
164,4224,7,2,25
164,479,6,2,51
164,991,4,2,3
164,856,9,2,26
164,1952,8,2,4
164,180,8,2,13
164,181,8,2,13
164,1543,7,2,12
164,204,6,2,12
164,392,8,2,112
164,1195,9,2,13
164,1840,6,2,12
164,3712,6,2,12
164,269,0,3,88
164,2167,0,3,12
164,4726,0,3,4
164,4789,0,3,3
164,121,0,3,32
164,1142,0,3,4
164,2026,0,3,40
164,863,0,3,5
164,469,0,3,5
164,3464,0,3,7
164,5420,0,3,10
164,237,0,3,40
164,3358,0,3,5
164,837,0,3,3
164,3577,0,3,11
164,2034,0,3,14
164,3654,0,3,8
164,519,0,3,2
164,3268,0,3,2
164,5030,0,3,8
164,3342,0,3,3
164,3927,0,3,12
164,3366,0,3,4
164,2605,0,3,8
164,2104,0,3,16
164,3420,0,3,3
164,3588,0,3,32
164,854,0,3,9
164,4654,0,3,11
164,2129,0,3,10
164,935,0,3,4
164,584,0,4,9
164,2993,0,4,3
164,879,0,4,1
164,48,0,6,0
164,300,0,6,0
164,53,0,6,0
164,394,0,6,0
164,3549,0,6,0
164,1202,0,6,0
164,477,0,6,0
164,962,0,6,0
164,1079,0,6,0
164,1554,0,6,0
164,56,0,6,0
164,2251,0,6,0
164,2205,0,6,0
164,579,0,6,0
164,57,0,6,0
164,150,0,6,0
164,2964,0,6,0
164,693,0,6,0
164,694,0,6,0
164,831,0,6,0
164,1219,0,6,0
164,833,0,6,0
164,1818,0,6,0
164,706,0,6,0
164,2595,0,6,0
164,1535,0,6,0
164,294,0,6,0
164,563,0,6,0
164,2795,0,6,0
164,992,0,6,0
164,2030,0,6,0
164,790,0,6,0
164,455,0,6,0
164,120,0,6,0
164,122,0,6,0
164,430,0,6,0
